lot_id,wafer_id,route_id,operation_no,operation_name,module,equipment_id,chamber_id,recipe_id,recipe_version,started_at,ended_at,operator_id,process_result
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,2000,Pattern transfer,Dry Etch,EQ_V2_2000,EQ_V2_2000_CH01,RCP_V2_2000,V2.1,2026-06-02T11:00:00+00:00,2026-06-02T11:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,3000,Dose implantation,Ion Implant,EQ_V2_3000,EQ_V2_3000_CH01,RCP_V2_3000,V2.1,2026-06-02T13:00:00+00:00,2026-06-02T13:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,4000,Barrier deposition,PVD,EQ_V2_4000,EQ_V2_4000_CH01,RCP_V2_4000,V2.1,2026-06-02T15:00:00+00:00,2026-06-02T15:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,5000,Dielectric deposition,CVD,EQ_V2_5000,EQ_V2_5000_CH01,RCP_V2_5000,V2.1,2026-06-02T17:00:00+00:00,2026-06-02T17:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,6000,Copper electroplating,Electroplating,EQ_V2_6000,EQ_V2_6000_CH01,RCP_V2_6000,V2.1,2026-06-02T19:00:00+00:00,2026-06-02T19:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,6400,Copper planarization,Cu CMP,EQ_V2_6400,EQ_V2_6400_CH01,RCP_V2_6400,V2.1,2026-06-02T21:00:00+00:00,2026-06-02T21:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,7000,Post-process clean,Wet Clean,EQ_V2_7000,EQ_V2_7000_CH01,RCP_V2_7000,V2.1,2026-06-02T23:00:00+00:00,2026-06-02T23:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,8000,Inline measurement,Metrology,EQ_V2_8000,EQ_V2_8000_CH01,RCP_V2_8000,V2.1,2026-06-03T01:00:00+00:00,2026-06-03T01:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_01,LOT_V2_01_CTRL_01_W01,ROUTE_PROD_V2_01,9000,Electrical parametric test,WAT,EQ_V2_9000,EQ_V2_9000_CH01,RCP_V2_9000,V2.1,2026-06-03T03:00:00+00:00,2026-06-03T03:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,1000,Coat and expose,Lithography,EQ_V2_1000,EQ_V2_1000_CH01,RCP_V2_1000,V2.1,2026-06-02T12:00:00+00:00,2026-06-02T12:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,2000,Pattern transfer,Dry Etch,EQ_V2_2000,EQ_V2_2000_CH01,RCP_V2_2000,V2.1,2026-06-02T14:00:00+00:00,2026-06-02T14:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,3000,Dose implantation,Ion Implant,EQ_V2_3000,EQ_V2_3000_CH01,RCP_V2_3000,V2.1,2026-06-02T16:00:00+00:00,2026-06-02T16:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,4000,Barrier deposition,PVD,EQ_V2_4000,EQ_V2_4000_CH01,RCP_V2_4000,V2.1,2026-06-02T18:00:00+00:00,2026-06-02T18:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,5000,Dielectric deposition,CVD,EQ_V2_5000,EQ_V2_5000_CH01,RCP_V2_5000,V2.1,2026-06-02T20:00:00+00:00,2026-06-02T20:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,6000,Copper electroplating,Electroplating,EQ_V2_6000,EQ_V2_6000_CH01,RCP_V2_6000,V2.1,2026-06-02T22:00:00+00:00,2026-06-02T22:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,6400,Copper planarization,Cu CMP,EQ_V2_6400,EQ_V2_6400_CH01,RCP_V2_6400,V2.1,2026-06-03T00:00:00+00:00,2026-06-03T00:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,7000,Post-process clean,Wet Clean,EQ_V2_7000,EQ_V2_7000_CH01,RCP_V2_7000,V2.1,2026-06-03T02:00:00+00:00,2026-06-03T02:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,8000,Inline measurement,Metrology,EQ_V2_8000,EQ_V2_8000_CH01,RCP_V2_8000,V2.1,2026-06-03T04:00:00+00:00,2026-06-03T04:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_01_CTRL_02,LOT_V2_01_CTRL_02_W01,ROUTE_PROD_V2_01,9000,Electrical parametric test,WAT,EQ_V2_9000,EQ_V2_9000_CH01,RCP_V2_9000,V2.1,2026-06-03T06:00:00+00:00,2026-06-03T06:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,1000,Coat and expose,Lithography,EQ_V2_1000,EQ_V2_1000_CH01,RCP_V2_1000,V2.1,2026-06-03T00:00:00+00:00,2026-06-03T00:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,2000,Pattern transfer,Dry Etch,EQ_V2_2000,EQ_V2_2000_CH01,RCP_V2_2000,V2.1,2026-06-03T02:00:00+00:00,2026-06-03T02:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,3000,Dose implantation,Ion Implant,EQ_V2_3000,EQ_V2_3000_CH01,RCP_V2_3000,V2.1,2026-06-03T04:00:00+00:00,2026-06-03T04:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,4000,Barrier deposition,PVD,EQ_V2_4000,EQ_V2_4000_CH01,RCP_V2_4000,V2.1,2026-06-03T06:00:00+00:00,2026-06-03T06:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,5000,Dielectric deposition,CVD,EQ_V2_5000,EQ_V2_5000_CH01,RCP_V2_5000,V2.1,2026-06-03T08:00:00+00:00,2026-06-03T08:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,6000,Copper electroplating,Electroplating,PLATE_CU_04,PLATE_CU_04_CH01,RCP_V2_6000,V2.1,2026-06-03T10:00:00+00:00,2026-06-03T10:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,6400,Copper planarization,Cu CMP,CMP_CU_12,CMP_CU_12_CH01,RCP_V2_6400,V2.1,2026-06-03T12:00:00+00:00,2026-06-03T12:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,7000,Post-process clean,Wet Clean,EQ_V2_7000,EQ_V2_7000_CH01,RCP_V2_7000,V2.1,2026-06-03T14:00:00+00:00,2026-06-03T14:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,8000,Inline measurement,Metrology,EQ_V2_8000,EQ_V2_8000_CH01,RCP_V2_8000,V2.1,2026-06-03T16:00:00+00:00,2026-06-03T16:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_SRC,LOT_V2_02_SRC_W01,ROUTE_PROD_V2_02,9000,Electrical parametric test,WAT,EQ_V2_9000,EQ_V2_9000_CH01,RCP_V2_9000,V2.1,2026-06-03T18:00:00+00:00,2026-06-03T18:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,1000,Coat and expose,Lithography,EQ_V2_1000,EQ_V2_1000_CH01,RCP_V2_1000,V2.1,2026-06-03T03:00:00+00:00,2026-06-03T03:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,2000,Pattern transfer,Dry Etch,EQ_V2_2000,EQ_V2_2000_CH01,RCP_V2_2000,V2.1,2026-06-03T05:00:00+00:00,2026-06-03T05:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,3000,Dose implantation,Ion Implant,EQ_V2_3000,EQ_V2_3000_CH01,RCP_V2_3000,V2.1,2026-06-03T07:00:00+00:00,2026-06-03T07:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,4000,Barrier deposition,PVD,EQ_V2_4000,EQ_V2_4000_CH01,RCP_V2_4000,V2.1,2026-06-03T09:00:00+00:00,2026-06-03T09:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,5000,Dielectric deposition,CVD,EQ_V2_5000,EQ_V2_5000_CH01,RCP_V2_5000,V2.1,2026-06-03T11:00:00+00:00,2026-06-03T11:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,6000,Copper electroplating,Electroplating,PLATE_CU_04,PLATE_CU_04_CH01,RCP_V2_6000,V2.1,2026-06-03T13:00:00+00:00,2026-06-03T13:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,6400,Copper planarization,Cu CMP,EQ_V2_6400,EQ_V2_6400_CH01,RCP_V2_6400,V2.1,2026-06-03T15:00:00+00:00,2026-06-03T15:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,7000,Post-process clean,Wet Clean,EQ_V2_7000,EQ_V2_7000_CH01,RCP_V2_7000,V2.1,2026-06-03T17:00:00+00:00,2026-06-03T17:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,8000,Inline measurement,Metrology,EQ_V2_8000,EQ_V2_8000_CH01,RCP_V2_8000,V2.1,2026-06-03T19:00:00+00:00,2026-06-03T19:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_01,LOT_V2_02_IMP_01_W01,ROUTE_PROD_V2_02,9000,Electrical parametric test,WAT,EQ_V2_9000,EQ_V2_9000_CH01,RCP_V2_9000,V2.1,2026-06-03T21:00:00+00:00,2026-06-03T21:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,1000,Coat and expose,Lithography,EQ_V2_1000,EQ_V2_1000_CH01,RCP_V2_1000,V2.1,2026-06-03T06:00:00+00:00,2026-06-03T06:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,2000,Pattern transfer,Dry Etch,EQ_V2_2000,EQ_V2_2000_CH01,RCP_V2_2000,V2.1,2026-06-03T08:00:00+00:00,2026-06-03T08:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,3000,Dose implantation,Ion Implant,EQ_V2_3000,EQ_V2_3000_CH01,RCP_V2_3000,V2.1,2026-06-03T10:00:00+00:00,2026-06-03T10:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,4000,Barrier deposition,PVD,EQ_V2_4000,EQ_V2_4000_CH01,RCP_V2_4000,V2.1,2026-06-03T12:00:00+00:00,2026-06-03T12:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,5000,Dielectric deposition,CVD,EQ_V2_5000,EQ_V2_5000_CH01,RCP_V2_5000,V2.1,2026-06-03T14:00:00+00:00,2026-06-03T14:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,6000,Copper electroplating,Electroplating,PLATE_CU_04,PLATE_CU_04_CH01,RCP_V2_6000,V2.1,2026-06-03T16:00:00+00:00,2026-06-03T16:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,6400,Copper planarization,Cu CMP,EQ_V2_6400,EQ_V2_6400_CH01,RCP_V2_6400,V2.1,2026-06-03T18:00:00+00:00,2026-06-03T18:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,7000,Post-process clean,Wet Clean,EQ_V2_7000,EQ_V2_7000_CH01,RCP_V2_7000,V2.1,2026-06-03T20:00:00+00:00,2026-06-03T20:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,8000,Inline measurement,Metrology,EQ_V2_8000,EQ_V2_8000_CH01,RCP_V2_8000,V2.1,2026-06-03T22:00:00+00:00,2026-06-03T22:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_02,LOT_V2_02_IMP_02_W01,ROUTE_PROD_V2_02,9000,Electrical parametric test,WAT,EQ_V2_9000,EQ_V2_9000_CH01,RCP_V2_9000,V2.1,2026-06-04T00:00:00+00:00,2026-06-04T00:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_03,LOT_V2_02_IMP_03_W01,ROUTE_PROD_V2_02,1000,Coat and expose,Lithography,EQ_V2_1000,EQ_V2_1000_CH01,RCP_V2_1000,V2.1,2026-06-03T09:00:00+00:00,2026-06-03T09:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_03,LOT_V2_02_IMP_03_W01,ROUTE_PROD_V2_02,2000,Pattern transfer,Dry Etch,EQ_V2_2000,EQ_V2_2000_CH01,RCP_V2_2000,V2.1,2026-06-03T11:00:00+00:00,2026-06-03T11:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_03,LOT_V2_02_IMP_03_W01,ROUTE_PROD_V2_02,3000,Dose implantation,Ion Implant,EQ_V2_3000,EQ_V2_3000_CH01,RCP_V2_3000,V2.1,2026-06-03T13:00:00+00:00,2026-06-03T13:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_03,LOT_V2_02_IMP_03_W01,ROUTE_PROD_V2_02,4000,Barrier deposition,PVD,EQ_V2_4000,EQ_V2_4000_CH01,RCP_V2_4000,V2.1,2026-06-03T15:00:00+00:00,2026-06-03T15:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_03,LOT_V2_02_IMP_03_W01,ROUTE_PROD_V2_02,5000,Dielectric deposition,CVD,EQ_V2_5000,EQ_V2_5000_CH01,RCP_V2_5000,V2.1,2026-06-03T17:00:00+00:00,2026-06-03T17:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_03,LOT_V2_02_IMP_03_W01,ROUTE_PROD_V2_02,6000,Copper electroplating,Electroplating,PLATE_CU_04,PLATE_CU_04_CH01,RCP_V2_6000,V2.1,2026-06-03T19:00:00+00:00,2026-06-03T19:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
LOT_V2_02_IMP_03,LOT_V2_02_IMP_03_W01,ROUTE_PROD_V2_02,6400,Copper planarization,Cu CMP,EQ_V2_6400,EQ_V2_6400_CH01,RCP_V2_6400,V2.1,2026-06-03T21:00:00+00:00,2026-06-03T21:45:00+00:00,SYNTHETIC_AUTO,COMPLETE
